"","HHID","Year","Householdsize","FCS","Numberofdiffererentcropsproducedbythehousehold","Sexofhouseholdhead","Ageofthehouseholdhead","Educationlevelofthehouseholdhead","Totalcroppedarea","DDS","Numberofhouseholdproductionbynutritionalgroup","Foodexpenditure","Nonfoodexpenditure","Incomes","Region","Numberofdifferentnonagriculturalincomesources","Proportionoffoodconsumedinpreviousoneweekfromhouseholdsownproduction","Simpsonsindex","CaloriesbyHH","HeadAgricultureDecision","Agriculturalincomes","NonAgriculturalincomes","Propertyincomes","Investments","Transfers"
"141","1053000403","2012",13,52.5,7,"Male",83,NA,3.6500000954,8,5,169.06945296278,56.0855396847682,495.089744252895,"Central",0,0.2307692308,0.64,46552.5,"1",495.089744252895,0,0,0,0
"142","1053000404","2009",3,38,5,"Female",75,NA,2.5399999905,7,3,92,85.5,120,"Central",0,0.3,0.2856688142,40228.04,"1",101.101245314589,0,0,0,0
"143","1053000404","2010",3,41.5,5,"Female",76,NA,2.55,6,3,15.1651867971884,70.0968634181152,421.255188810788,"Central",0,0.6,0.6895463345,10968.75,"1",151.651867971884,0,0,0,269.603320838904
"144","1053000404","2012",3,44.5,7,"Female",76,NA,1.8899999857,6,4,73.8939916795365,86.7515462317759,192.124378366795,"Central",0,0.5,0.8191400025,42892.5,"1",192.124378366795,0,0,0,0
"151","1053000407","2009",6,35,3,"Male",73,14,13.59,2,3,80,34.15,400,"Central",0,0,0.5,65600,"1",42.1255188810788,0,42.1255188810788,0,252.753113286473
"152","1053000407","2010",6,35,4,"Male",80,14,3.74,4,3,110.705863619475,38.1657201062574,219.05269818161,"Central",0,0,0.7346938776,31980,"0",219.05269818161,0,0,0,0
"153","1053000407","2012",6,72.5,6,"Male",NA,NA,1.5,6,4,13.3009185023166,16.256678169498,738.939916795365,"Central",0,0.6666666667,0.612244898,27561.25,"0",0,0,0,0,738.939916795365
"154","1053000408","2009",5,51,3,"Male",29,15,3.3,9,2,172.9,79.6,80,"Central",0,0.4615384615,0.6659729448,66132.86,"1",67.4008302097261,0,0,0,0
"155","1053000408","2010",5,35,7,"Male",30,16,8.43,7,5,34.1216702936738,11.6266432111778,505.506226572946,"Central",0,0.375,0.7943738794,24405,"1",210.627594405394,0,294.878632167552,0,0
"156","1053000408","2012",5,42,8,"Male",32,16,3.75,6,5,11.8230386687258,58.3023594351543,480.310945916987,"Central",0,0.6,0.7270258035,18580,"1",110.840987519305,0,369.469958397683,0,0
"157","1053000409","2009",9,24,5,"Male",90,NA,9.74,5,4,3.85,48.1,1240,"Central",0,0.7142857143,0,29424,"1",960.461830488597,0,0,0,84.2510377621576
"158","1053000409","2010",9,44,5,"Female",35,33,8,5,4,71.3606289845475,16.00769717481,143.226764195668,"Central",0,0.2857142857,0.4444444444,30780,"0",143.226764195668,0,0,0,0
"159","1053000409","2012",9,54,5,"Female",36,32,7.8400001526,8,4,106.555136001892,113.427277228089,162.56678169498,"Central",0,0.5,0.7777777778,61190,"0",162.56678169498,0,0,0,0
"160","1053000410","2009",10,37.5,1,"Male",65,NA,4.56,8,1,460.9,54,200,"Central",2,0.0909090909,0,46810,"1",168.502075524315,0,0,0,0
"161","1053000410","2010",10,35,4,"Male",66,14,8.4,7,3,376.686389834607,25.106809253123,904.856145565573,"Central",0,0.1333333333,0,79455,"1",716.13382097834,0,0,0,188.722324587233
"162","1053000410","2012",10,48.5,9,"Male",68,15,5,9,5,438.634734609729,65.9873345698261,2216.8197503861,"Central",0,0.3571428571,0.4444444444,76990,"1",2216.8197503861,0,0,0,0
"163","1053000802","2009",14,79.5,7,"Male",71,36,5.64,7,4,82.5,2094.4,1800,"Central",0,0.6363636364,0,67568.78,"1",0,0,0,0,1516.51867971884
"164","1053000802","2010",17,104,11,"Male",72,41,9.27,11,6,542.36605559389,1594.57726620548,11542.3921734156,"Central",0,0.5,0.7315445895,81422,"1",2696.03320838904,0,1685.02075524315,1011.01245314589,6150.32575663751
"165","1053000802","2012",20,94,11,"Male",72,41,5.5,10,6,1157.47548566826,1505.8117624456,22559.8356597625,"Central",0,0.5,0.5,108277.4,"1",14778.7983359073,22.168197503861,1773.45580030888,1477.87983359073,4507.53349245173
"166","1053000804","2009",7,36,4,"Female",50,34,1.71,7,4,54.6,15.5,380,"Central",0,0.4615384615,0.7222222222,29814.52,"1",168.502075524315,0,151.651867971884,0,0
"167","1053000804","2010",7,63.5,10,"Female",50,34,1.43,9,4,343.23872784303,68.5803447383963,210.627594405394,"Central",1,0.2857142857,0.4444444444,49210,"1",160.0769717481,0,0,0,50.5506226572946
"168","1053000804","2012",8,85,6,"Female",52,34,0,10,5,230.253678073436,36.355843906332,1736.50880446911,"Central",1,0.4375,NA,79364,"1",406.416954237451,0,701.992920955597,0,628.098929276061
"169","1053000805","2009",6,46,6,"Male",32,14,2.6,8,3,159.6,92.8,180,"Central",0,0.3571428571,0.7492441421,31921.06,"1",151.651867971884,0,0,0,0
"170","1053000805","2010",7,50.5,7,"Male",32,14,0.55,8,4,70.0968634181152,27.8449679803931,1979.8993874107,"Central",0,0.5,0.798983564,41695,"1",716.13382097834,0,0,0,1263.76556643236
"171","1053000805","2012",7,56,6,"Male",33,16,0.25,7,3,404.495710453783,94.8059913248454,258.628970878378,"Central",0,0,0.6666666667,53940,"0",258.628970878378,0,0,0,0
"172","1053000806","2009",10,46.5,7,"Male",72,15,1.84,7,4,37.35,155.3,518,"Central",0,0.5555555556,0.75,39263.24,"1",221.580229314475,0,0,0,214.840146293502
"173","1053000806","2010",12,66.5,6,"Male",80,15,2.32,8,3,1214.98421556808,58.7229733202239,62.3457679439967,"Central",0,0,0.7901234568,116835,"0",62.3457679439967,0,0,0,0
"174","1053000806","2012",13,96,8,"Male",76,15,2.5,10,4,193.750046183745,38.7204516400771,3162.66284388416,"Central",0,0.6111111111,0.8333333333,84880,"0",2719.29889380694,0,0,0,443.363950077219
"175","1053000807","2009",8,62,5,"Female",72,12,11.24,11,3,114,53.5,700,"Central",0,0.3846153846,0,115018.2,"1",0,0,0,0,589.757264335103
"176","1053000807","2010",9,61,8,"Female",73,12,9.74,8,5,200.517469873935,153.336888727127,112.05388022367,"Central",0,0.5333333333,0.84375,207260,"1",112.05388022367,0,0,0,0
"177","1053000807","2012",10,48.5,7,"Female",74,NA,4,6,4,3.69469958397683,3.69469958397683,1367.03884607143,"Central",0,0.75,0,131680,"1",36.9469958397683,0,0,0,1330.09185023166
"178","1053000808","2009",15,60.5,9,"Female",84,NA,7.32,8,5,224.4,235.6,2606,"Central",0,0.7272727273,0.84375,78835,"0",679.063364362991,0,0,0,1516.51867971884
"179","1053000808","2010",17,70,7,"Female",60,17,7.29,8,4,0,80.0384858740498,6318.82783216182,"Central",1,1,0.8266666667,243630,"1",842.510377621576,0,0,0,5476.31745454025
"180","1053000808","2012",19,102,8,"Female",60,16,7,11,5,1526.28039814083,87.6382741319303,618.492710357721,"Central",1,0.2962962963,0.693877551,192550,"0",337.695541975482,0,280.797168382239,0,0
"181","1053000809","2009",9,35.5,6,"Female",83,23,1.9199999571,7,4,39.6,9.1,160,"Central",0,0.4545454545,0.5,28489.02,"0",134.801660419452,0,0,0,0
"182","1053000809","2010",9,48,7,"Female",54,31,4.32,6,4,14.3226764195668,21.8210187803988,1348.01660419452,"Central",0,0.6,0.8194444444,38855,"0",1348.01660419452,0,0,0,0
"183","1053000809","2012",9,53.5,7,"Female",55,32,6,7,5,118.673750637336,91.8502316576639,295.575966718146,"Central",0,0.3636363636,0.823419028,78877.5,"1",295.575966718146,0,0,0,0
"184","1053001202","2009",3,75.5,4,"Male",56,14,0,9,3,444.8,100.05,725,"Central",0,0.0588235294,NA,76593.16,"1",176.927179300531,0,404.404981258357,0,29.4878632167552
"185","1053001202","2010",2,63,1,"Male",57,14,0.74,7,1,269.982450508834,107.672826260037,303.303735943767,"Central",0,0,0,45415,"1",0,0,303.303735943767,0,0
"186","1053001202","2012",3,89,8,"Male",58,14,0,9,3,394.593915568725,64.8789246946331,532.036740092663,"Central",0,0.0666666667,NA,75560,"1",0,0,443.363950077219,0,88.6727900154438
"187","1053001203","2009",6,57,5,"Female",61,NA,1.82,9,4,216,181.4,2332,"Central",1,0.4,0.7901234568,45622.03,"1",1644.58025711732,0,0,84.2510377621576,235.902905734041
"188","1053001203","2010",6,60,4,"Female",62,0,7.61,8,3,119.383720508977,96.4253127187894,640.307886992398,"Central",0,0.3076923077,0.72,28445,"1",505.506226572946,0,0,0,134.801660419452
"189","1053001203","2012",6,50,5,"Female",71,13,1.5,7,3,93.8823164288512,20.6903176702702,583.762534268339,"Central",0,0.4545454545,0.75,22990,"1",177.345580030888,0,0,0,406.416954237451
"190","1053001204","2009",8,47.5,5,"Male",56,17,2.85,6,4,20.7,394.2,3560,"Central",0,0.5555555556,0.78125,58016,"1",2948.78632167552,0,0,0,50.5506226572946
"191","1053001204","2010",8,95,7,"Male",57,17,2.64,10,4,990.202446818639,95.5406768222868,627.670231328074,"Central",0,0.1363636364,0.8047337278,226624,"1",627.670231328074,0,0,0,0
"192","1053001204","2012",8,80,5,"Male",58,31,3,10,4,359.124799562548,52.0952641340733,1773.45580030888,"Central",0,0.2142857143,0.7438016529,41445,"1",1477.87983359073,0,0,0,295.575966718146
"193","1053001206","2009",8,30.5,3,"Male",29,32,1.63,6,3,185.9,174,350,"Central",0,0.3076923077,0.6666666667,41415,"1",0,0,294.878632167552,0,0
"194","1053001206","2010",10,84,7,"Male",31,33,2.91,8,5,1079.76129995981,131.937125135539,30751.6287831875,"Central",1,0.4117647059,0.8163265306,41778,"1",421.255188810788,0,30330.3735943767,0,0
"195","1053001206","2012",11,52.5,6,"Male",32,34,1.5,6,4,425.62939207413,186.877904957548,3694.69958397683,"Central",1,0.6428571429,0.48,55945,"0",0,0,3694.69958397683,0,0
"196","1053001207","2009",1,33,3,"Male",70,14,0.13,6,3,37.17,22.467,84.8,"Central",0,0.4,0.6111111111,10693.4,"1",67.4008302097261,0,0,0,4.04404981258357
"197","1053001207","2010",1,31.5,4,"Male",71,14,0.14,6,3,55.7320614796673,11.9636473622264,2822.40976503228,"Central",0,0.3,0.7346938776,4075,"1",84.2510377621576,0,0,0,2738.15872727012
"198","1053001207","2012",1,60,3,"Male",73,12,0.349999994,7,2,59.2999283228281,15.1852152901448,184.734979198841,"Central",0,0.2,0.64,7000,"1",73.8939916795365,0,0,0,110.840987519305
"199","1053001208","2009",8,43.5,3,"Male",57,16,2.9300000036,8,3,231.6,71.2,400,"Central",0,0.25,0.6060597847,65306.7,"1",0,0,337.004151048631,0,0
"200","1053001208","2010",8,83.5,5,"Male",58,16,1.48,10,3,312.150094908794,61.6717596418994,5055.06226572946,"Central",2,0.3846153846,0.7565159278,40760,"1",0,0,2106.27594405394,0,2948.78632167552
"201","1053001208","2012",8,76,5,"Male",59,15,0.8000000119,10,3,1995.28556333085,94.2148393914091,2512.39571710424,"Central",1,0,0.8,106705,"1",1921.24378366795,0,443.363950077219,0,147.787983359073
"202","1053001210","2009",3,18,3,"Female",50,12,0.23,4,2,29.5,78.4,50,"Central",0,0,0.6666666667,16128,"1",0,0,42.1255188810788,0,0
"203","1053001210","2010",3,39.5,5,"Female",51,12,0.3,7,3,31.3835115664037,21.7367677426367,252.753113286473,"Central",0,0.5,0.7755102041,11883,"1",0,0,252.753113286473,0,0
"204","1053001210","2012",4,55,3,"Female",52,11,0.25,7,3,80.5444509306948,26.5279430129536,591.151933436292,"Central",0,0.1111111111,0.64,30962.5,"1",0,0,0,0,591.151933436292
"205","1053001503","2009",7,56,4,"Male",39,13,1.3600000143,7,1,120.25,57.05,208,"Central",0,0.5384615385,0.32,56874.84,"1",175.242158545288,0,0,0,0
"206","1053001503","2010",7,29.5,7,"Male",39,13,1.34,6,3,42.4625230321275,36.3121972754899,1655.5328920264,"Central",0,0.5555555556,0.78125,6617.5,"1",716.13382097834,0,29.4878632167552,0,909.911207831303
"207","1053001503","2012",9,29,6,"Male",40,12,1.3500000238,5,3,32.5133563389961,28.375292804942,107.146287935328,"Central",0,0.6363636364,0.74,27550,"1",107.146287935328,0,0,0,0
"208","1053001505","2009",9,61.5,8,"Male",62,NA,5.21,8,5,511.8,202.12,960,"Central",0,0.3333333333,0.7936620238,106696.700011921,"1",707.708717202124,0,0,0,101.101245314589
"209","1053001505","2010",9,49,8,"Male",62,NA,5.27,7,3,236.576914036139,89.9801083299844,867.785688950224,"Central",0,0.5625,0.6736893327,52342.5,"1",505.506226572946,0,0,0,362.279462377278
"210","1053001505","2012",9,45.5,8,"Male",63,NA,5.8900001049,7,4,110.840987519305,131.161835231177,147.787983359073,"Central",0,0.5625,0.3253582862,16115,"1",73.8939916795365,0,0,0,73.8939916795365
"211","1053001507","2009",12,57,2,"Male",52,16,2.69,4,1,64.8,51.8,292,"Central",0,0.625,0.4081632653,112428,"1",202.202490629178,0,43.810539636322,0,0
"212","1053001507","2010",12,50.5,6,"Male",53,16,2.29,7,4,133.790647966306,72.7928966265042,442.317948251328,"Central",0,0.2857142857,0.7288888889,38080,"1",134.801660419452,0,202.202490629178,0,105.313797202697
"213","1053001507","2012",12,38.5,4,"Male",54,16,2.2999999523,8,3,363.115075113243,66.4306985199033,1204.47206437645,"Central",0,0.4285714286,0,27979,"1",886.727900154438,0,295.575966718146,0,22.168197503861
"214","1053001508","2009",10,88,4,"Male",36,14,2.62,10,2,1153.5,1633.6,2900,"Central",0,0.2631578947,0.4929707845,79968.12,"1",1432.26764195668,0,1011.01245314589,0,0
"215","1053001508","2010",11,98,5,"Male",36,14,2.23,10,3,1041.34282674027,1398.06172062524,2359.02905734041,"Central",0,0.25,0.686350284,51330,"1",2106.27594405394,0,252.753113286473,0,0
"216","1053001508","2012",13,53.5,6,"Male",37,13,3.1299999952,7,3,567.505856098841,1227.67477776382,4455.80769827605,"Central",0,0.2857142857,0.5183907381,65105,"1",4455.80769827605,0,0,0,0
"217","1053001509","2009",8,49,5,"Male",41,14,3.22,4,3,102.9,282.4,1350,"Central",0,0.25,0.5135208221,121910,"1",842.510377621576,0,0,0,294.878632167552
"218","1053001509","2010",8,NA,5,"Male",41,NA,3.22,NA,3,NA,44.5687989761814,6066.07471887535,"Central",0,NA,0.5902144222,NA,"1",6066.07471887535,0,0,0,0
"219","1053001509","2012",9,46,3,"Male",42,14,2.9299999475,9,3,422.304162448551,83.5741045895558,3546.91160061775,"Central",0,0.2222222222,0.4596621477,80635,"1",3546.91160061775,0,0,0,0
"220","1053001510","2009",15,34.5,4,"Male",50,13,46.97,6,3,173.7,2111.75,5000,"Central",0,0.3333333333,0.66,14310.9,"1",4212.55188810788,0,0,0,0
"221","1053001510","2010",15,NA,4,"Male",50,NA,6.54,NA,4,NA,1752.16883233959,5055.06226572946,"Central",0,NA,0.6280991736,NA,"1",5055.06226572946,0,0,0,0
"222","1053001510","2012",16,93.5,6,"Male",52,14,4.9699997902,9,4,285.526383849729,1771.31287455017,19212.4378366795,"Central",0,0.4615384615,0,73140,"1",19212.4378366795,0,0,0,0
"223","1053001512","2009",5,90.5,3,"Male",29,17,1.45,9,3,172,46.9,1055,"Central",0,0.5,0.6611822983,39664.5,"1",678.220853985369,0,210.627594405394,0,0
"224","1053001512","2010",5,NA,5,"Male",30,NA,1.45,NA,4,NA,33.2791599160523,825.660170069145,"Central",0,NA,0.3815360555,NA,"1",421.255188810788,0,404.404981258357,0,0
"225","1053001512","2012",6,56,4,"Male",31,17,1.5000000298,10,3,254.195331377606,119.043220595733,3125.7158480444,"Central",0,0.25,0.2344045405,62105.5,"1",2238.98794788996,0,886.727900154438,0,0
"226","1053001513","2009",4,46,6,"Female",59,13,0.01,8,3,137.55,192.4,263,"Central",0,0.2222222222,0.78,20233.25,"1",120.478983999885,0,101.101245314589,0,0
"227","1053001513","2010",4,NA,6,"Female",60,NA,0.2,NA,3,NA,58.0489650181266,1951.25403457157,"Central",0,NA,0.7777777778,NA,"1",13.4801660419452,0,1516.51867971884,0,421.255188810788
"228","1053001513","2012",4,34,5,"Female",61,13,0.25,8,3,141.728676041351,74.92850756305,738.939916795365,"Central",1,0.2307692308,0.693877551,18032.5,"1",0,0,591.151933436292,0,147.787983359073
"229","1053001902","2009",10,43.5,2,"Female",74,NA,0.69,8,2,166.8,172.6,560,"Central",0,0.2727272727,0.5,19295.32,"1",421.255188810788,0,0,0,50.5506226572946
"230","1053001902","2010",10,35,3,"Female",80,NA,0.74,3,3,1.3901421230756,40.9460043524086,210.627594405394,"Central",0,0.5,0.6280991736,32560,"1",84.2510377621576,0,0,0,126.376556643236
"231","1053001902","2012",10,67,5,"Female",82,NA,1.3500000238,9,4,40.3461194570269,10.6407348018533,406.416954237451,"Central",0,0.4545454545,0.6625054403,32896.8125,"1",36.9469958397683,0,0,0,369.469958397683
"232","1053001903","2009",9,38.5,3,"Male",39,15,3.06,8,3,493.2,270.05,1680,"Central",0,0.25,0.6266756379,90594.6,"1",1415.41743440425,0,0,0,0
"233","1053001903","2010",9,94,6,"Male",40,15,2.5,10,4,1041.55345433467,109.273595977518,1381.71701929939,"Central",1,0.2857142857,0.7661536237,243327.5,"1",168.502075524315,0,1213.21494377507,0,0
"234","1053001903","2012",10,78.5,8,"Female",38,15,3,11,5,183.40488734861,20.1730597285135,591.151933436292,"Central",0,0.5882352941,0.75,75402.6,"0",147.787983359073,0,0,0,443.363950077219
"235","1053001904","2009",6,56,5,"Female",47,15,3.65,8,4,71.5,50.7,980,"Central",1,0.6,0,79147.56,"1",690.858509649693,0,134.801660419452,0,0
"236","1053001904","2010",7,60,7,"Female",48,15,3.24,8,3,30.6673777454254,59.3969816223211,293.193611412309,"Central",0,0.4615384615,0.8472222222,39840,"1",293.193611412309,0,0,0,0
"237","1053001904","2012",8,76,6,"Female",49,15,2.5,7,4,34.3607061309845,45.7403808496331,369.469958397683,"Central",0,0.4,0.2777777778,56695,"1",369.469958397683,0,0,0,0
"238","1053001905","2009",10,54,6,"Female",70,NA,4.11,8,4,165.375,124.55,1544,"Central",0,0.5,0.72,55477.04,"1",390.924815216411,0,0,0,909.911207831303
"239","1053001905","2010",12,76,4,"Female",65,NA,3.54,11,3,309.622563775929,54.9316766209268,1348.01660419452,"Central",0,0.6842105263,0.625,50885,"1",210.627594405394,0,0,0,1137.38900978913
"240","1053001905","2012",15,46.5,3,"Female",67,NA,0.5,6,3,11.9708266520849,11.0102047602509,699.037161288416,"Central",0,0.3333333333,0.5925925926,70385,"1",70.9382320123551,0,0,0,628.098929276061
"241","1053001906","2009",10,21,5,"Female",51,16,1.5,3,3,2.75,23.5,1390,"Central",0,0.6,0.75,16460,"1",1171.08942489399,0,0,0,0
"242","1053001906","2010",10,47.5,6,"Female",51,16,0.72,7,3,59.8182368111319,19.4619897230584,185.352283076747,"Central",0,0.6,0.8,171485,"1",160.0769717481,0,25.2753113286473,0,0
"243","1053001906","2012",10,46,3,"Female",53,15,1.5,5,3,16.6261481278957,5.02479143420848,679.824723451736,"Central",1,0.7,0.48,54245,"1",110.840987519305,0,0,0,568.983735932431
"244","1053001907","2009",7,66,6,"Male",40,33,3.8,7,5,64.35,44.25,990,"Central",0,0.6666666667,0.7052260377,80808,"1",834.085273845361,0,0,0,0
"245","1053001907","2010",7,55,7,"Male",41,34,1.94,8,5,69.7598592670665,24.1800478377392,101.101245314589,"Central",0,0.25,0.82,23935,"1",101.101245314589,0,0,0,0
"246","1053001907","2012",8,53,6,"Male",42,34,4.5,8,4,181.77921953166,45.3709108912354,657.656525947875,"Central",0,0.25,0.7265625,58000,"1",657.656525947875,0,0,0,0
"247","1053001908","2009",11,47.5,6,"Male",NA,NA,1.26,8,3,108.9,71.7,180,"Central",0,0.4,0.7346938776,51918.28,"1",67.4008302097261,0,0,0,84.2510377621576
"248","1053001908","2010",12,72,11,"Female",47,16,1.53,9,7,425.004359991204,26.0756961873878,909.911207831302,"Central",0,0.3571428571,0.8858131488,77250,"1",202.202490629178,0,0,0,707.708717202124
"249","1053001908","2012",12,50.5,7,"Male",52,13,1.5,6,5,15.4438442610231,26.8974129713513,738.939916795365,"Central",0,0.5454545455,0.72,23895,"1",738.939916795365,0,0,0,0
"250","1053001909","2009",4,47,4,"Female",49,41,1.85,8,3,147,241.6,1430.5,"Central",0,0.3333333333,0.722530288,36599.8,"1",813.443769593632,16.8502075524315,0,0,374.917118041601
"251","1053001909","2010",4,89.5,10,"Female",50,41,1.08,10,5,98.4894631439623,87.663204791525,926.761415383734,"Central",0,0.5,0.8888888889,133005.5,"1",210.627594405394,0,0,0,716.13382097834
"252","1053001909","2012",4,56,5,"Female",51,34,1,7,3,191.533226433359,64.5464017320752,251.239571710424,"Central",0,0.25,0.4444444444,66315,"1",251.239571710424,0,0,0,0
"253","1053001910","2009",7,34.5,4,"Male",41,17,1.1,5,4,28.8,156.2,350,"Central",0,0.625,0.71875,14610,"1",294.878632167552,0,0,0,0
"254","1053001910","2010",9,68,6,"Male",42,17,2.92,9,4,181.055480150877,77.6794568167093,337.004151048631,"Central",0,0.4615384615,0.7119539774,58578,"1",337.004151048631,0,0,0,0
"255","1053001910","2012",10,61,6,"Male",43,32,1.5,8,4,113.057807269691,35.5430099978571,620.709530108107,"Central",0,0.5882352941,0.6666666667,78846.5,"1",620.709530108107,0,0,0,0
"256","1053002302","2009",7,51.5,7,"Male",36,15,0.46,8,5,204.75,160.85,420,"Central",0,0.4666666667,0.7241155047,50719.06,"1",294.878632167552,0,58.9757264335103,0,0
"257","1053002302","2010",8,64,6,"Male",36,15,2,10,4,492.868570908622,77.2582016278986,1026.17763994308,"Central",0,0.5263157895,0.5234194497,42005,"1",842.510377621576,0,166.817054769072,16.8502075524315,0
"258","1053002302","2012",8,48.5,5,"Male",38,14,0.5,10,4,176.90221608081,40.7155894154246,1052.9893814334,"Central",0,0.7368421053,0.375,55680,"1",1052.9893814334,0,0,0,0
"259","1053002303","2009",5,79,6,"Male",32,12,0.39,10,4,383.36,108.6,725,"Central",0,0.25,0.7566574839,43036.6399065399,"1",147.439316083776,0,463.380707691867,0,0
"260","1053002303","2010",5,15.5,5,"Male",33,0,0.42,5,3,21.905269818161,84.6722929509684,842.510377621576,"Central",0,0.3333333333,0.7555555556,24870,"1",842.510377621576,0,0,0,0
"261","1053002303","2012",6,62,4,"Male",34,17,0.8799999952,8,3,205.794766827509,73.7462036961775,62.8098929276061,"Central",0,0.1666666667,0.6768007603,56515,"1",18.4734979198841,0,0,0,44.3363950077219
"262","1053002305","2009",8,74,6,"Male",47,34,2.76,12,3,353.325,167.7,910,"Central",0,0.2222222222,0.7362555135,35675.82,"1",446.530500139435,0,269.603320838904,0,50.5506226572946
"263","1053002305","2010",9,59,6,"Male",48,41,3.3,10,4,777.637078544715,109.189344939756,1685.02075524315,"Central",0,0.1666666667,0.7806133981,74785,"1",1685.02075524315,0,0,0,0
"264","1053002305","2012",9,71,7,"Male",48,34,3.2400000989,10,4,1912.81986861648,165.226965395444,9251.52775827797,"Central",0,0.4074074074,0.8115027017,68121.25,"1",1330.09185023166,0,2955.75966718146,4965.67624086486,0
"265","1053002306","2009",10,77,6,"Female",54,34,5.09,9,3,94.4,279.2,1040,"Central",0,0.6666666667,0.8132524689,88880.72,"0",0,0,0,0,876.210792726439
"266","1053002306","2010",10,91.5,5,"Female",56,34,5.28,9,3,375.65431462202,44.1475437873706,1567.06930237613,"Central",0,0.2857142857,0.6975308642,73942,"0",84.2510377621576,0,0,0,1482.81826461397
"267","1053002306","2012",13,82,7,"Female",56,34,5.0300002098,9,4,120.373312445965,38.2770876899999,399.027555069497,"Central",1,0.5,0.5714285714,74655.0000021383,"0",103.451588351351,0,0,0,295.575966718146
"268","1053002307","2009",4,32,6,"Male",52,17,2.01,8,4,74.425,36.475,250,"Central",0,0.4285714286,0.625,43255.04,"1",168.502075524315,0,0,0,42.1255188810788
"269","1053002307","2010",5,12.5,5,"Male",53,0,1.81,4,3,21.2312615160637,47.2227066656894,379.129669929709,"Central",0,0.3333333333,0.6666666667,32120,"1",252.753113286473,0,126.376556643236,0,0
"270","1053002307","2012",5,49.5,7,"Male",54,16,1.7899999619,9,4,105.853143080936,23.6460773374517,421.195752573358,"Central",0,0.3333333333,0.5,54690,"1",273.407769214285,0,0,0,147.787983359073
"271","1053002308","2009",8,43.5,4,"Male",35,16,1.94,8,3,122.5,178.4,225,"Central",0,0.5,0.6795233894,75817.08,"1",189.564834964855,0,0,0,0
"272","1053002308","2010",8,41,8,"Male",36,16,1.42,7,5,188.385320436184,110.453110506189,337.004151048631,"Central",0,0.3076923077,0.785,27515,"1",315.941391608091,0,21.0627594405394,0,0
"273","1053002308","2012",8,55.5,4,"Male",37,16,3.7300000042,9,3,348.188488793976,79.5099350471813,9942.43658048164,"Central",1,0.3333333333,0.6318625662,60790,"1",365.775258813706,0,9576.66132166793,0,0
"274","1053002309","2009",8,37,6,"Male",76,14,1.09,4,4,2.4,137.2,697.85,"Central",0,0.7142857143,0.826446281,44253,"1",40.0192429370249,0,454.955603915651,0,92.971020170541
"275","1053002309","2010",8,50.5,6,"Male",78,15,1.78,6,4,4.04404981258357,101.101245314589,252.753113286473,"Central",0,0.8,0.7835302738,42723,"1",0,0,0,0,252.753113286473
